"country_en","country_cn","event_date","event_name","event_type_original","event_category","event_category_en","impact","visit_level","visit_direction","visitor","host","location","source"
"United States","美国","2011-01","State visit to the United States","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","Chinese President Hu Jintao","US President Barack Obama","Washington, D.C.","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2011-10","Pivot to Asia announced","strategic","战略定位负面","Negative strategic positioning","negative","","","","","","https://2009-2017.state.gov/secretary/20092013clinton/rm/2011/10/175215.htm"
"United States","美国","2011-11","Bilateral meeting on sidelines of APEC Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","US President Barack Obama","Honolulu, United States","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2012-03","Bilateral meeting on sidelines of Nuclear Security Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","US President Barack Obama","Seoul, South Korea","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2012-06","Bilateral meeting on sidelines of G20 Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","US President Barack Obama","Los Cabos, Mexico","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2013-06","Sunnylands Summit","leader_visit","高层互访","High-level visit","positive","state_head","third_party_meeting","","","","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2013-09","Bilateral meeting on sidelines of G20 Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","US President Barack Obama","Saint Petersburg, Russia","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2014-11","State visit to China","leader_visit","高层互访","High-level visit","neutral","state_head","partner_to_china","US President Barack Obama","Chinese President Xi Jinping","Beijing","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2015-09","State visit to the United States","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","Chinese President Xi Jinping","US President Barack Obama","Washington, D.C.","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2016-07","South China Sea Arbitration Ruling","diplomatic","主权纠纷","Sovereignty dispute","negative","","","","","","https://www.mfa.gov.cn/web//wjb_673085/zzjg_673183/bjhysws_674671/bhzcyfllc/201607/t20160712_338577.shtml"
"United States","美国","2016-09","Bilateral meeting on sidelines of G20 Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","US President Barack Obama","Hangzhou, China","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2017-04","Working visit to the United States (Mar-a-Lago Summit)","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","Chinese President Xi Jinping","US President Donald Trump","Palm Beach, Florida","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2017-07","Bilateral meeting on sidelines of G20 Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","US President Donald Trump","Hamburg, Germany","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2017-11","State visit to China","leader_visit","高层互访","High-level visit","neutral","state_head","partner_to_china","US President Donald Trump","Chinese President Xi Jinping","Beijing","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2018-03","Steel/aluminum tariffs imposed","economic","经贸制裁/关税壁垒","Economic sanction / tariff barrier","negative","","","","","","https://www.whitehouse.gov/presidential-actions/2025/06/adjusting-imports-of-aluminum-and-steel-into-the-united-states/"
"United States","美国","2018-04","US bans ZTE from tech exports","sanctions","科技管制/出口限制","Tech control / export restriction","negative","","","","","","https://apnews.com/article/id-bca32753c3a048c7b212bc5512398989"
"United States","美国","2018-07","Trade War Begins","sanctions","经贸制裁/关税壁垒","Economic sanction / tariff barrier","negative","","","","","","https://www.bbc.com/news/business-44707253"
"United States","美国","2018-12","Huawei CFO Meng Wanzhou arrested","policy","人员扣押/司法争议","Detention / judicial dispute","negative","","","","","","https://www.mfa.gov.cn/web/fyrbt_673021/jzhsl_673025/201812/t20181206_5416936.shtml"
"United States","美国","2018-12","Bilateral meeting on sidelines of G20 Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","US President Donald Trump","Buenos Aires, Argentina","https://www.gov.cn/xinwen/2018-12/02/content_5345261.htm"
"United States","美国","2019-05","US hikes tariffs on $200B goods","economic","经贸制裁/关税壁垒","Economic sanction / tariff barrier","negative","","","","","","https://www.cnbc.com/2019/05/05/trump-says-tariffs-on-200-billion-of-chinese-goods-will-increase-to-25percent-on-friday.html"
"United States","美国","2019-06","Bilateral meeting on sidelines of G20 Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","US President Donald Trump","Osaka, Japan","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2020-01","US-China Phase One deal signed","economic","经贸互利合作","Economic win-win cooperation","positive","","","","","","https://ustr.gov/phase-one"
"United States","美国","2020-03","COVID-19 Blame","crisis","疫情/灾害冲击","Pandemic / disaster shock","negative","","","","","","https://www.mps.gov.cn/n2255079/n6865805/n7355748/n7355818/c8198788/content.html"
"United States","美国","2021-03","Anchorage Talks","strategic","外交抗议/摩擦","Diplomatic protest / friction","negative","","","","","","https://www.mfa.gov.cn/web/zyxw/202103/t20210320_9136632.shtml"
"United States","美国","2021-11","Virtual bilateral meeting (video summit)","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","US President Joe Biden","Virtual (Beijing/Washington)","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2022-08","Pelosi visits Taiwan","policy","主权纠纷","Sovereignty dispute","negative","","","","","","https://www.fmprc.gov.cn/eng/wjb/zygy/hd/202406/t20240603_11375002.html"
"United States","美国","2022-11","Bilateral meeting on sidelines of G20 Summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","US President Joe Biden","Bali, Indonesia","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2023-11","Working visit to the United States (San Francisco Summit)","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","Chinese President Xi Jinping","US President Joe Biden","San Francisco, United States","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2024-05","Biden hikes tariffs on China EVs","economic","经贸制裁/关税壁垒","Economic sanction / tariff barrier","negative","","","","","","https://apnews.com/article/biden-china-tariffs-electric-vehicles-evs-solar-2024ba735c47e04a50898a88425c5e2c"
"United States","美国","2024-11","Xi-Biden Meeting on sidelines of APEC Summit in Lima","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","US President Joe Biden","Lima, Peru","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2025-01","Xi-Trump phone call","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","","","","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2025-01","Vice President Han Zheng attends Trump inauguration in Washington","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","","","","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2025-04","US-China reciprocal tariff war escalates in April 2025","economic","经贸制裁/关税壁垒","Economic sanction / tariff barrier","negative","","","","","","https://www.mof.gov.cn/en/Policies/202509/t20250919_3972677.htm"
"United States","美国","2025-06","Xi-Trump phone call","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","","","","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2025-09","Xi-Trump phone call","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","","","","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2025-09","China-US economic and trade talks held in Madrid","economic","经贸互利合作","Economic win-win cooperation","positive","","","","","","https://english.www.gov.cn/news/202509/14/content_WS68c6bcabc6d00fa19f7a26a0.html"
"United States","美国","2025-10","Xi-Trump Meeting in Busan (ahead of APEC Gyeongju)","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi","US President Donald Trump","Busan, South Korea","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"United States","美国","2025-11","Xi-Trump phone call","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","","","","https://www.fmprc.gov.cn/gjhdq_676201/gj_676203/bmz_679954/1206_680528/sbgx_680532/"
"Vietnam","越南","2002-02","State visit to Vietnam","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","Chinese President Jiang Zemin","Vietnamese President Trần Đức Lương","Hanoi","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_677292/sbgx_677296/"
"Vietnam","越南","2004-10","Official visit to Vietnam","leader_visit","高层互访","High-level visit","neutral","government_head","china_to_partner","Chinese Premier Wen Jiabao","Vietnamese Prime Minister Phan Văn Khải","Hanoi","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_677292/sbgx_677296/"
"Vietnam","越南","2005-05","Joint Development Agreement","economic","经贸互利合作","Economic win-win cooperation","positive","","","","","","https://www.gov.cn/gongbao/content/2005/content_69357.htm"
"Vietnam","越南","2005-07","State visit to China","leader_visit","高层互访","High-level visit","neutral","state_head","partner_to_china","Vietnamese President Trần Đức Lương","Chinese President Hu Jintao","Beijing","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_677292/sbgx_677296/"
"Vietnam","越南","2006-11","State visit to Vietnam and attendance at APEC summit","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","china_to_partner","Chinese President Hu Jintao","Vietnamese President Nguyễn Minh Triết","Hanoi","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_677292/sbgx_677296/"
"Vietnam","越南","2006-11","State visit to Vietnam","leader_visit","高层互访","High-level visit","neutral","state_head","china_to_partner","Chinese President Hu Jintao","Vietnamese President Nguyễn Minh Triết","Hanoi","https://www.mfa.gov.cn/web/gjhdq_676201/gj_676203/yz_676205/1206_677292/sbgx_677296/"
"Vietnam","越南","2007-05","Official visit to China","leader_visit","高层互访","High-level visit","neutral","government_head","partner_to_china","Vietnamese Prime Minister Nguyễn Tấn Dũng","Chinese Premier Wen Jiabao","Beijing","https://www.mfa.gov.cn/web/wjdt_674879/wsrc_674883/201609/t20160905_7739110.shtml"
